id,budget,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,release_date,runtime,status,tagline,title,Keywords,revenue,collection_name,has_collection,num_genres,all_genres,genre_Drama,genre_Comedy,genre_Thriller,genre_Action,genre_Romance,genre_Crime,genre_Adventure,genre_Horror,genre_Science Fiction,genre_Family,genre_Fantasy,genre_Mystery,genre_Animation,genre_History,genre_Music,num_companies,production_company_Warner Bros.,production_company_Universal Pictures,production_company_Paramount Pictures,production_company_Twentieth Century Fox Film Corporation,production_company_Columbia Pictures,production_company_Metro-Goldwyn-Mayer (MGM),production_company_New Line Cinema,production_company_Touchstone Pictures,production_company_Walt Disney Pictures,production_company_Columbia Pictures Corporation,production_company_TriStar Pictures,production_company_Relativity Media,production_company_Canal+,production_company_United Artists,production_company_Miramax Films,production_company_Village Roadshow Pictures,production_company_Regency Enterprises,production_company_BBC Films,production_company_Dune Entertainment,production_company_Working Title Films,production_company_Fox Searchlight Pictures,production_company_StudioCanal,production_company_Lionsgate,production_company_DreamWorks SKG,production_company_Fox 2000 Pictures,production_company_Summit Entertainment,production_company_Hollywood Pictures,production_company_Orion Pictures,production_company_Amblin Entertainment,production_company_Dimension Films,num_countries,production_country_United States of America,production_country_United Kingdom,production_country_France,production_country_Germany,production_country_Canada,production_country_India,production_country_Italy,production_country_Japan,production_country_Australia,production_country_Russia,production_country_Spain,production_country_China,production_country_Hong Kong,production_country_Ireland,production_country_Belgium,production_country_South Korea,production_country_Mexico,production_country_Sweden,production_country_New Zealand,production_country_Netherlands,production_country_Czech Republic,production_country_Denmark,production_country_Brazil,production_country_Luxembourg,production_country_South Africa,num_languages,language_English,language_Français,language_Español,language_Deutsch,language_Pусский,language_Italiano,language_日本語,language_普通话,language_हिन्दी,language_,language_Português,language_العربية,language_한국어/조선말,language_广州话 / 廣州話,language_தமிழ்,language_Polski,language_Magyar,language_Latin,language_svenska,language_ภาษาไทย,language_Český,language_עִבְרִית,language_ελληνικά,language_Türkçe,language_Dansk,language_Nederlands,language_فارسی,language_Tiếng Việt,language_اردو,language_Română,num_cast,cast_name_Samuel L. Jackson,cast_name_Robert De Niro,cast_name_Morgan Freeman,cast_name_J.K. Simmons,cast_name_Bruce Willis,cast_name_Liam Neeson,cast_name_Susan Sarandon,cast_name_Bruce McGill,cast_name_John Turturro,cast_name_Forest Whitaker,cast_name_Willem Dafoe,cast_name_Bill Murray,cast_name_Owen Wilson,cast_name_Nicolas Cage,cast_name_Sylvester Stallone,genders_0_cast,genders_1_cast,genders_2_cast,cast_character_,cast_character_Himself,cast_character_Herself,cast_character_Dancer,cast_character_Additional Voices (voice),cast_character_Doctor,cast_character_Reporter,cast_character_Waitress,cast_character_Nurse,cast_character_Bartender,cast_character_Jack,cast_character_Debutante,cast_character_Security Guard,cast_character_Paul,cast_character_Frank,num_crew,crew_name_Avy Kaufman,crew_name_Robert Rodriguez,crew_name_Deborah Aquila,crew_name_James Newton Howard,crew_name_Mary Vernieu,crew_name_Steven Spielberg,crew_name_Luc Besson,crew_name_Jerry Goldsmith,crew_name_Francine Maisler,crew_name_Tricia Wood,crew_name_James Horner,crew_name_Kerry Barden,crew_name_Bob Weinstein,crew_name_Harvey Weinstein,crew_name_Janet Hirshenson,genders_0_crew,genders_1_crew,genders_2_crew,jobs_Producer,jobs_Executive Producer,jobs_Director,jobs_Screenplay,jobs_Editor,jobs_Casting,jobs_Director of Photography,jobs_Original Music Composer,jobs_Art Direction,jobs_Production Design,jobs_Costume Design,jobs_Writer,jobs_Set Decoration,jobs_Makeup Artist,jobs_Sound Re-Recording Mixer,departments_Production,departments_Sound,departments_Art,departments_Crew,departments_Writing,departments_Costume & Make-Up,departments_Camera,departments_Directing,departments_Editing,departments_Visual Effects,departments_Lighting,departments_Actors
842,0,,tt0433412,en,Material Girls,"Two wealthy sisters, both heiresses to their family's cosmetics fortune, are given a wake-up call when a scandal and ensuing investigation strip them of their wealth.",4.581576999999999,/r8Rw1tITOdf3KIMWUuGWINTDLYg.jpg,8/18/06,97.0,Released,It's A Short Trip From The Penthouse To The Poorhouse.,Material Girls,"[{'id': 1156, 'name': 'sister sister relationship'}, {'id': 10329, 'name': 'wealth'}, {'id': 18035, 'name': 'family'}, {'id': 187056, 'name': 'woman director'}, {'id': 211295, 'name': 'riches to rags'}]",11449638,0,0,1,Comedy,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,9,12,5,1,0,1,1,1,1,1,1,1,0,1,0,0,19,1,3,0,3,1,1,1,1,0,0,0
843,0,,tt0183503,en,Me Myself I,"Pamela Drury is unhappy, and alone. On her birthday she stumbles across a photo of Robert Dickson, and wonders what would've happened had she said yes to his proposal. A freak accident causes Pamela to live out the life she could've had, but is the grass on the other side always greener?",0.727837,/6GTzoxfOa60Hu4sPqrZh0jqIdow.jpg,4/20/00,104.0,Released,I deserve the best and I accept the best.,Me Myself I,{},369975,0,0,2,Comedy Romance,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
844,20000000,http://www.triggerfish.co.za/khumba/,tt1487931,en,Khumba,A half-striped zebra is blamed for the drought and leaves his herd in search of his missing stripes. He is joined on his quest by an overprotective wildebeest and a flamboyant ostrich; they defeat the tyrannical leopard and save his herd.,5.219666999999999,/47L9VufChwKF4K6VXeBr6IMWODm.jpg,7/18/13,85.0,Released,"Half a zebra, a whole lot of adventure!",Khumba,"[{'id': 209714, 'name': '3d'}, {'id': 221034, 'name': 'khumba'}]",27187375,0,0,3,Adventure Animation Family,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,6,8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
845,355000,,tt0021814,en,Dracula,The legend of vampire Count Dracula begins here with this original 1931 Dracula film from Bela Lugosi.,7.503125999999999,/hA9kQrIwDHJKl1pt8GpJdDnBzim.jpg,2/12/31,72.0,Released,The story of the strangest passion the world has ever known!,Dracula,"[{'id': 272, 'name': 'transylvania'}, {'id': 818, 'name': 'based on novel'}, {'id': 1299, 'name': 'monster'}, {'id': 3098, 'name': 'castle'}, {'id': 3133, 'name': 'vampire'}, {'id': 3633, 'name': 'dracula'}, {'id': 3986, 'name': 'spider'}, {'id': 6932, 'name': 'count'}, {'id': 10181, 'name': 'based on play or musical'}, {'id': 10327, 'name': 'undead'}, {'id': 10482, 'name': 'sanitarium'}, {'id': 155489, 'name': 'classic horror'}, {'id': 193227, 'name': 'lunatic'}]",1012189,Dracula (Universal Series),1,1,Horror,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,10,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,1,1,1,0,1,1,1,0,0,0,0,0,0,3,2,1,0,4,0,1,1,2,0,0,0
846,54000000,http://www.imdb.com/title/tt0099674/,tt0099674,en,The Godfather: Part III,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.",17.185349,/1hdm3Axw9LjITbApvAXBbqO58zE.jpg,12/24/90,162.0,Released,All the power on earth can't change destiny.,The Godfather: Part III,"[{'id': 131, 'name': 'italy'}, {'id': 186, 'name': 'christianity'}, {'id': 242, 'name': 'new york'}, {'id': 441, 'name': 'assassination'}, {'id': 700, 'name': 'italo-american'}, {'id': 716, 'name': 'vatican'}, {'id': 717, 'name': 'pope'}, {'id': 718, 'name': 'confession'}, {'id': 720, 'name': 'helicopter'}, {'id': 5600, 'name': 'daughter'}, {'id': 10909, 'name': 'lawyer'}]",136766062,The Godfather Collection,1,3,Crime Drama Thriller,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,5,16,7,0,1,2,3,3,1,1,0,1,1,0,0,0,0,10,2,1,3,2,1,1,1,3,0,0,0
847,20000000,http://gold-film.com/,tt1800302,en,Gold,"Kenny Wells, a modern-day prospector, hustler, and dreamer, is desperate for a lucky break. Left with few options, Wells teams up with an equally luckless geologist to execute a grandiose, last-ditch effort: to find gold deep in the uncharted jungle of Indonesia.",16.01076,/d6AipVF4SDYqxGeivfs3yzsNUs7.jpg,12/22/16,120.0,Released,Prove 'em all wrong,Gold,"[{'id': 1321, 'name': 'gold'}, {'id': 4373, 'name': 'fraud'}, {'id': 5636, 'name': 'wall street'}, {'id': 6015, 'name': 'mining'}, {'id': 6974, 'name': 'rise and fall'}, {'id': 7348, 'name': 'indonesia'}, {'id': 7464, 'name': 'alcoholism'}, {'id': 10594, 'name': 'money'}, {'id': 33685, 'name': 'gold mine'}, {'id': 210608, 'name': '1990s'}, {'id': 231069, 'name': 'inspired by a true story'}, {'id': 232552, 'name': 'ugly american'}]",7227038,0,0,3,Adventure Drama Thriller,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,17,28,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,6,13,5,0,1,0,2,2,1,0,2,1,0,2,3,0,1,9,9,13,5,2,14,13,4,5,6,4,0
848,24000000,,tt0119832,en,One Night Stand,"In Los Angeles, Max Carlyle makes a good living directing commercials and has a happy home life with his wife, Mimi, and two children. When Carlyle travels to New York City to visit his friend Charlie, who has been diagnosed with AIDS, he has repeat run-ins with a beautiful woman, Karen, and eventually sleeps with her. Though he goes home the next day and doesn't return until a year later, Carlyle's infidelity still lingers.",2.8188020000000003,/epUHTBMaDHrNolRqUbf3JqAVesM.jpg,11/14/97,102.0,Released,Sometimes an entire life can change in just one night.,One Night Stand,"[{'id': 740, 'name': 'aids'}, {'id': 1332, 'name': 'cheating'}, {'id': 2864, 'name': 'one-night stand'}, {'id': 3817, 'name': 'chance'}, {'id': 4959, 'name': 'death of a friend'}, {'id': 6054, 'name': 'friendship'}, {'id': 10183, 'name': 'independent film'}]",2642983,0,0,1,Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,9,3,1,1,1,1,1,1,1,0,1,2,0,1,0,0,5,2,2,0,1,2,1,2,1,0,0,0
849,6400000,,tt2359810,hi,रान्झाना,A small-town boy needs to break through the class divide to gain acceptance from his childhood sweetheart who is in love with big city ideals.,1.8561009999999998,/lwItxcpG8sY3G3zebO3pGnMVwnN.jpg,6/21/13,140.0,Released,,Raanjhanaa,"[{'id': 10048, 'name': 'unrequited love'}, {'id': 18425, 'name': 'teenage love'}, {'id': 187202, 'name': 'inter religion relationship'}, {'id': 228086, 'name': 'tragic love story'}]",18000000,0,0,2,Drama Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,2,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,5,2,1,2,2,1,0,0,0
850,1,,tt0027977,en,Modern Times,The Tramp struggles to live in modern industrial society with the help of a young homeless woman.,8.159556,/m4ZCx2Iwr418IGPxRfoKnpumz9X.jpg,2/5/36,87.0,Released,"He stands alone as the greatest entertainer of modern times! No one on earth can make you laugh as heartily or touch your heart as deeply...the whole world laughs, cries and thrills to his priceless genius!",Modern Times,"[{'id': 1382, 'name': 'factory'}, {'id': 1546, 'name': 'ambulance'}, {'id': 3338, 'name': 'invention'}, {'id': 5386, 'name': 'tramp'}, {'id': 5571, 'name': 'great depression'}, {'id': 7025, 'name': 'industrial revolution'}, {'id': 9253, 'name': 'slapstick'}, {'id': 33618, 'name': 'machine'}, {'id': 33619, 'name': 'pardon'}, {'id': 33620, 'name': 'guilty'}]",8500000,0,0,2,Comedy Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2,20,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,18,1,0,1,1,2,1,2,1,1,1,0,0,0,0,0,3,3,4,2,1,0,2,3,2,0,0,0
851,6000000,,tt0455590,en,The Last King of Scotland,"Young Scottish doctor, Nicholas Garrigan decides it's time for an adventure after he finishes his formal education, so he decides to try his luck in Uganda, and arrives during the downfall of President Obote. General Idi Amin comes to power and asks Garrigan to become his personal doctor.",9.424157000000001,/rgJa3DRf8L2EnYKr5ZRMpuQn0s2.jpg,9/1/06,121.0,Released,Charming. Magnetic. Murderous.,The Last King of Scotland,"[{'id': 407, 'name': 'dictator'}, {'id': 1228, 'name': '1970s'}, {'id': 1402, 'name': 'general'}, {'id': 1930, 'name': 'kidnapping'}, {'id': 2487, 'name': 'naivety'}, {'id': 2613, 'name': 'luxury'}, {'id': 3089, 'name': 'oscar award'}, {'id': 6750, 'name': 'charisma'}, {'id': 6751, 'name': 'polygamy'}, {'id': 7404, 'name': 'uganda'}, {'id': 7606, 'name': 'dictatorship'}]",48027970,0,0,1,Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6,10,6,3,1,2,1,1,1,1,1,1,1,0,1,1,0,11,3,4,4,3,3,3,3,4,0,0,0
852,15000000,,tt0115676,en,Big Bully,"A writer returns to his hometown where he faces the childhood nemesis whose life he ultimately ruined, only the bully wants to relive their painful past by torturing him once again.",2.936443,/wtFekK9VKWujQW9R9c6sYbir6wm.jpg,1/26/96,90.0,Released,A comedy for the kid in all of us.,Big Bully,"[{'id': 10624, 'name': 'bully'}]",2042530,0,0,2,Comedy Family,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
853,0,,tt3344694,en,The Secret Scripture,"The hidden memoir of an elderly woman confined to a mental hospital reveals the history of her passionate yet tortured life, and of the religious and political upheavals in Ireland during the 1920s and 30s.",13.177741000000001,/7otjMeT85E787T7WkXm2xF2QKbC.jpg,11/4/16,108.0,Released,,The Secret Scripture,"[{'id': 818, 'name': 'based on novel'}, {'id': 14985, 'name': 'ireland'}, {'id': 207876, 'name': '1920s'}, {'id': 214548, 'name': '1930s'}]",152761,0,0,1,Drama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,6,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,0,0,0,0
854,0,,tt0091159,en,Gung Ho,"When a western Pennsylvania auto plant is acquired by a Japanese company, brokering auto worker Hunt Stevenson faces the tricky challenge of mediating the assimilation of two clashing corporate cultures. At one end is the Japanese plant manager and the sycophant who is angling for his position. At the other, a number of disgruntled long-time union members struggle with the new exigencies of Japanese quality control.",6.853782000000001,/oPOAgGAsNuExL7m1ZoUteAiJMul.jpg,3/13/86,111.0,Released,"When East meets West, the laughs shift into high gear!",Gung Ho,"[{'id': 233, 'name': 'japan'}, {'id': 279, 'name': 'usa'}, {'id': 730, 'name': 'factory worker'}, {'id': 1382, 'name': 'factory'}, {'id': 1463, 'name': 'culture clash'}, {'id': 2346, 'name': 'worker'}, {'id': 6134, 'name': 'automobile industry'}, {'id': 12094, 'name': 'business'}, {'id': 156052, 'name': 'unemployment'}, {'id': 181579, 'name': 'auto industry'}, {'id': 211277, 'name': 'car factory'}]",36611610,0,0,2,Comedy Drama,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0
855,2196531,,tt0453365,fi,FC Venus,"Pete is a football enthusiast, who plays as a goalkeeper for FC HeMan, a team playing in the lowest possible league. His girlfriend, Anna, hates the whole sport. Pete and his teammates are planning to travel to watch the Football World Cup held in Germany. Anna is not excited about Pete's plan to leave her alone for the summer. Therefore Anna decides to present a challenge to Pete: She will form a team from the wives and girlfriends of the FC HeMan players, and then the women's team (FC Venus) would play against FC HeMan. If the women's team wins, the men will have to give up football, and if the men's team wins, the women will never complain about their hobby.",0.947509,/fzx8zTdXmisgUxlbNJVT0JhcfNg.jpg,12/30/05,107.0,Released,,FC Venus,"[{'id': 6075, 'name': 'sport'}, {'id': 10556, 'name': 'male female relationship'}, {'id': 13042, 'name': 'soccer'}]",2411594,0,0,2,Comedy Romance,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
856,0,http://www.morethanagamemovie.com/,tt1286821,en,More Than a Game,This documentary follows NBA superstar LeBron James and four of his talented teammates through the trials and tribulations of high school basketball in Ohio and James' journey to fame.,1.199003,/kUZgKUhUnXZDJYB2X7HRdo4YRX0.jpg,9/6/08,105.0,Released,The incredible true story of LeBron James and the Akron Fab Five,More Than a Game,"[{'id': 6075, 'name': 'sport'}, {'id': 6270, 'name': 'high school'}, {'id': 6496, 'name': 'basketball'}, {'id': 8635, 'name': 'high school sports'}]",887029,0,0,1,Documentary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,4,3,1,0,0,0,0,0,0,0,0,2,0,0,0,7,0,0,0,2,0,0,1,0,0,0,0
857,7000000,,tt0325055,en,Sylvia,Story of the relationship between the poets Ted Hughes and Sylvia Plath.,11.37237,/4sqvB7yoDRA3JFtuu8iLQtYhNL5.jpg,10/17/03,109.0,Released,Life was too small to contain her...,Sylvia,"[{'id': 966, 'name': 'beach'}, {'id': 1326, 'name': 'infidelity'}, {'id': 1422, 'name': 'boat'}, {'id': 1731, 'name': 'writing'}, {'id': 5565, 'name': 'biography'}, {'id': 5933, 'name': 'poet'}, {'id': 9673, 'name': 'love'}, {'id': 10794, 'name': 'snow'}, {'id': 15111, 'name': 'drinking'}, {'id': 187056, 'name': 'woman director'}]",10000000,0,0,2,Drama Romance,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,5,1,5,1,0,1,1,1,1,0,1,1,1,0,0,0,7,1,1,0,1,1,1,1,1,0,0,0
